index,title,partner,product_type,enrollment,coursera_subject,FL_category,duration,rating,level
8078,Music for Wellness,Berklee College of Music,Course,26k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.5,Beginner
8079,Curanderismo: Traditional Healing of the Body,University of New Mexico,Course,7.7k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8080,UX Design Fundamentals,California Institute of the Arts,Course,73k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8081,How to Make a Comic Book (Project-Centered Course),High Tech High Graduate School of Education,Course,50k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Mixed
8082,How to Change the World,Wesleyan University,Course,41k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8083,Art & Ideas: Teaching with Themes,The Museum of Modern Art,Course,44k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8084,Wonders of Ancient Egypt,University of Pennsylvania,Course,28k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Intermediate
8085,The Ancient Greeks,Wesleyan University,Course,94k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8086,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,The University of Edinburgh,Course,61k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Mixed
8087,Iniciación a los jeroglíficos egipcios,Universitat Autònoma de Barcelona,Course,16k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Beginner
8088,Roman Art and Archaeology,University of Arizona,Course,42k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8089,Love as a Force for Social Justice,Stanford University,Course,29k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8090,Exploring Piano Literature: The Piano Sonata,University of Michigan,Specialization,0,Arts and Humanities,creative_arts_and_media,1-3 Months,5,Intermediate
8091,Getting Started with Essay Writing,"University of California, Irvine",Course,180k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8092,Pro Tools Basics,Berklee College of Music,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8093,Meditation: A way to achieve your goals in your life,Korea Advanced Institute of Science and Technology(KAIST),Course,78k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8094,"Philosophy, Science and Religion: Religion and Science",The University of Edinburgh,Course,14k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8095,The Fall and Rise of Jerusalem,Tel Aviv University,Course,19k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Mixed
8096,Representaciones culturales de las sexualidades,Universitat Autònoma de Barcelona,Course,41k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8097,Recovering the Humankind's Past and Saving the Universal Heritage,Sapienza University of Rome,Course,13k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.3,Mixed
8098,"Applied Public History: Places, People, Stories",University of London,Course,2.6k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8099,Age of Cathedrals,Yale University,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8100,A Voice of Their Own. Women's Spirituality in the Middle Ages.,Universitat de Barcelona,Course,9.3k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.5,Beginner
8101,The Cosmopolitan Medieval Arabic World,Universiteit Leiden,Course,16k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8102,Fundamentals of Rehearsing Music Ensembles,The University of North Carolina at Chapel Hill,Course,16k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8103,Antisemitism: From Its Origins to the Present,Yad Vashem,Course,4.1k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8104,The Emergence of the Modern Middle East - Part II,Tel Aviv University,Course,17k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8105,Introduction to Multilingual and Multicultural Education,HSE University,Course,8.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.4,Beginner
8106,Accessibility to the Scenic Arts,Universitat Autònoma de Barcelona,Course,1.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Intermediate
8107,Contemporary Russian Literature,Saint Petersburg State University,Course,4.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8108,Humanidades digitales,Universitat Autònoma de Barcelona,Course,17k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8109,Основы фотографии,Novosibirsk State University,Course,61k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Beginner
8110,Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,The University of Edinburgh,Course,40k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8111,"Online Games: Literature, New Media, and Narrative",Vanderbilt University,Course,15k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8112,Reimagining Blackness and Architecture,The Museum of Modern Art,Course,5.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8113,The Cycle: Management of Successful Arts and Cultural Organizations,"University of Maryland, College Park",Course,18k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8114,Pensamiento científico,Universidad Nacional Autónoma de México,Course,110k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8115,Developing Your Musicianship,Berklee College of Music,Course,66k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8116,Диаспоры в глобальной политике,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России),Course,0,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Beginner
8117,Chinese Culture and Contemporary China,Nanjing University,Course,25k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8118,Brand New Brand,California Institute of the Arts,Course,22k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Intermediate
8119,Singing Popular Music,Berklee College of Music,Course,18k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8120,Building Your Career in Music: Developing A Brand and Funding Your Music,Berklee College of Music,Course,14k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.4,Beginner
8121,Philosophy and the Sciences: Introduction to the Philosophy of Physical Sciences,The University of Edinburgh,Course,32k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Mixed
8122,Ancient Philosophy: Aristotle and His Successors,University of Pennsylvania,Course,59k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8123,Современная русская литература,Saint Petersburg State University,Course,4.2k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Beginner
8124,Approaching Music Theory: Melodic Forms and Simple Harmony,California Institute of the Arts,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Intermediate
8125,The Art of Vocal Production,Berklee College of Music,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8126,"Plagues, Witches, and War: The Worlds of Historical Fiction",University of Virginia,Course,94k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8127,Modern American Poetry,University of Illinois at Urbana-Champaign,Course,19k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8128,The Music of the Beatles,University of Rochester,Course,40k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8129,"American Education Reform: History, Policy, Practice",University of Pennsylvania,Course,9.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8130,"The Music of the Rolling Stones, 1962-1974",University of Rochester,Course,11k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8131,Magna Carta and its Legacies: Freedom and protest,University of London,Course,3.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.5,Beginner
8132,How Music Can Change Your Life,The University of Melbourne,Course,25k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8133,Introduction to Research for Essay Writing,"University of California, Irvine",Course,73k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8134,Дизайн-методология: управление вдохновением (Design-methodology. Inspiration management),Saint Petersburg State University,Course,14k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Intermediate
8135,Guitar Scales and Chord Progressions,Berklee College of Music,Course,40k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Intermediate
8136,История и теория медиа (History and theory of media),HSE University,Course,13k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8137,Art of the MOOC: Experiments with Sound,Duke University,Course,5.6k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8138,"莊子─姿勢、意識與感情 (Zhuangzi─Posture, Awareness, and Sentiment)",National Taiwan University,Course,15k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8139,"Søren Kierkegaard - Subjectivity, Irony and the Crisis of Modernity",University of Copenhagen,Course,52k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Mixed
8140,Asian Environmental Humanities: Landscapes in Transition,University of Zurich,Course,9.2k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
8141,Creating Sounds for Electronic Music,Berklee College of Music,Course,34k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8142,At the Origins of the Mediterranean Civilization: Archaeology of the City from the Levant to the West - 3rd-1st millennium BC,Sapienza University of Rome,Course,16k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8143,Web Design: Wireframes to Prototypes,California Institute of the Arts,Course,40k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Intermediate
8144,Web Design: Strategy and Information Architecture,California Institute of the Arts,Course,44k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Intermediate
8145,Brand & Content Marketing,IE Business School,Course,17k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.4,Intermediate
8146,Jazz Improvisation,Berklee College of Music,Course,67k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Intermediate
8147,The Importance and Power of Music in our Society,Universiteit Leiden,Course,11k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8148,Game Design Document: Define the Art & Concepts,California Institute of the Arts,Course,4.1k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Intermediate
8149,Arranging for Songwriters,Berklee College of Music,Course,9.6k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.5,Intermediate
8150,Визуальные исследования,HSE University,Course,0,Arts and Humanities,creative_arts_and_media,1-3 Months,0,Intermediate
8151,Historia de las reglas del fútbol en Inglaterra y en Argentina,Universidad Austral,Course,4.1k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.8,Beginner
8152,Improvisación de jazz,Berklee College of Music,Course,17k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Intermediate
8153,Археология. О чём говорят древности?,Novosibirsk State University,Course,1.9k,Arts and Humanities,creative_arts_and_media,1-3 Months,5,Beginner
8154,Composición de canciones,Berklee College of Music,Course,19k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8155,What is news?,Michigan State University,Course,32k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8156,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",University of London,Course,31k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8157,"Philosophy, Science and Religion: Philosophy and Religion",The University of Edinburgh,Course,23k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.6,Beginner
8158,哲学导论（中文版）,The University of Edinburgh,Course,19k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Mixed
8159,Understanding the Music Business: What is Music Worth?,Vanderbilt University,Course,22k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.5,Mixed
8160,"Musicianship: Chord Charts, Diatonic Chords, and Minor Keys",Berklee College of Music,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.9,Intermediate
8161,A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650),Yale University,Course,30k,Arts and Humanities,creative_arts_and_media,1-3 Months,4.7,Beginner
